study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB12357	SAMEA3882550	ERX1369116	ERR1297784	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297784/ERR1297784_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297784/ERR1297784_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297784/FAT_024-22-2-0_13s000056-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297784/FAT_024-22-2-0_13s000056-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882551	ERX1369117	ERR1297785	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297785/ERR1297785_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297785/ERR1297785_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297785/FAT_024-22-42-0_13s000044-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297785/FAT_024-22-42-0_13s000044-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882506	ERX1369118	ERR1297786	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297786/ERR1297786_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297786/ERR1297786_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297786/FAT_006-22-42-0_13s000077-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297786/FAT_006-22-42-0_13s000077-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882518	ERX1369119	ERR1297787	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297787/ERR1297787_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297787/ERR1297787_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297787/FAT_012-22-0-0_13s000095-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297787/FAT_012-22-0-0_13s000095-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882556	ERX1369120	ERR1297788	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297788/ERR1297788_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297788/ERR1297788_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297788/FAT_DON_19-22-0-0_13s000094-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297788/FAT_DON_19-22-0-0_13s000094-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882509	ERX1369121	ERR1297789	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297789/ERR1297789_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297789/ERR1297789_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297789/FAT_008-22-14-0_13s000062-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297789/FAT_008-22-14-0_13s000062-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882547	ERX1369122	ERR1297790	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297790/ERR1297790_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297790/ERR1297790_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297790/FAT_023-22-84-0_13s000066-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297790/FAT_023-22-84-0_13s000066-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882504	ERX1369123	ERR1297791	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297791/ERR1297791_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297791/ERR1297791_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297791/FAT_006-22-14-0_13s000131-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297791/FAT_006-22-14-0_13s000131-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882526	ERX1369124	ERR1297792	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297792/ERR1297792_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297792/ERR1297792_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297792/FAT_014-22-42-0_13s000046-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297792/FAT_014-22-42-0_13s000046-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882543	ERX1369125	ERR1297793	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297793/ERR1297793_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297793/ERR1297793_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297793/FAT_023-22-0-0_13s000047-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297793/FAT_023-22-0-0_13s000047-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882544	ERX1369126	ERR1297794	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297794/ERR1297794_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297794/ERR1297794_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297794/FAT_023-22-14-0_13s000129-2-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297794/FAT_023-22-14-0_13s000129-2-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882534	ERX1369127	ERR1297795	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297795/ERR1297795_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297795/ERR1297795_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297795/FAT_017-22-14-0_13s000069-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297795/FAT_017-22-14-0_13s000069-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882506	ERX1369128	ERR1297796	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297796/ERR1297796_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297796/ERR1297796_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297796/FAT_006-22-42-0_13s000077-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297796/FAT_006-22-42-0_13s000077-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882503	ERX1369129	ERR1297797	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297797/ERR1297797_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297797/ERR1297797_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297797/FAT_006-22-0-0_13s000090-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297797/FAT_006-22-0-0_13s000090-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882539	ERX1369130	ERR1297798	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297798/ERR1297798_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297798/ERR1297798_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297798/FAT_020-22-14-0_13s000030-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297798/FAT_020-22-14-0_13s000030-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882522	ERX1369131	ERR1297799	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297799/ERR1297799_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297799/ERR1297799_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297799/FAT_012-22-84-0_13s000108-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297799/FAT_012-22-84-0_13s000108-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882554	ERX1369132	ERR1297800	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297800/ERR1297800_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297800/ERR1297800_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297800/FAT_DON_11-22-0-5_13s000052-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297800/FAT_DON_11-22-0-5_13s000052-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882555	ERX1369133	ERR1297801	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297801/ERR1297801_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297801/ERR1297801_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297801/FAT_DON_11-22-0-6_13s000061-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297801/FAT_DON_11-22-0-6_13s000061-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882511	ERX1369134	ERR1297802	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297802/ERR1297802_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297802/ERR1297802_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297802/FAT_008-22-42-0_13s000031-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297802/FAT_008-22-42-0_13s000031-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882549	ERX1369135	ERR1297803	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297803/ERR1297803_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297803/ERR1297803_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297803/FAT_024-22-14-0_13s000034-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297803/FAT_024-22-14-0_13s000034-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882520	ERX1369136	ERR1297804	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297804/ERR1297804_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297804/ERR1297804_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297804/FAT_012-22-2-0_13s000099-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297804/FAT_012-22-2-0_13s000099-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882519	ERX1369137	ERR1297805	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297805/ERR1297805_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297805/ERR1297805_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297805/FAT_012-22-14-0_13s000063-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297805/FAT_012-22-14-0_13s000063-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882519	ERX1369138	ERR1297806	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297806/ERR1297806_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297806/ERR1297806_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297806/FAT_012-22-14-0_13s000063-2-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297806/FAT_012-22-14-0_13s000063-2-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882533	ERX1369139	ERR1297807	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297807/ERR1297807_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297807/ERR1297807_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297807/FAT_017-22-0-0_13s000127-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297807/FAT_017-22-0-0_13s000127-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882535	ERX1369140	ERR1297808	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297808/ERR1297808_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297808/ERR1297808_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297808/FAT_017-22-2-0_13s000082-1-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297808/FAT_017-22-2-0_13s000082-1-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882528	ERX1369141	ERR1297809	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297809/ERR1297809_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297809/ERR1297809_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297809/FAT_015-22-0-0_13s000057-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297809/FAT_015-22-0-0_13s000057-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882546	ERX1369142	ERR1297810	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297810/ERR1297810_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297810/ERR1297810_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297810/FAT_023-22-42-0_13s000085-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297810/FAT_023-22-42-0_13s000085-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882523	ERX1369143	ERR1297811	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297811/ERR1297811_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297811/ERR1297811_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297811/FAT_014-22-0-0_13s000101-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297811/FAT_014-22-0-0_13s000101-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882515	ERX1369144	ERR1297812	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297812/ERR1297812_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297812/ERR1297812_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297812/FAT_010-22-2-0_13s000032-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297812/FAT_010-22-2-0_13s000032-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882548	ERX1369145	ERR1297813	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297813/ERR1297813_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297813/ERR1297813_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297813/FAT_024-22-0-0_13s000091-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297813/FAT_024-22-0-0_13s000091-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882512	ERX1369146	ERR1297814	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297814/ERR1297814_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297814/ERR1297814_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297814/FAT_008-22-84-0_13s000075-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297814/FAT_008-22-84-0_13s000075-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882535	ERX1369147	ERR1297815	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297815/ERR1297815_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297815/ERR1297815_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297815/FAT_017-22-2-0_13s000082-1-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297815/FAT_017-22-2-0_13s000082-1-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882537	ERX1369148	ERR1297816	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297816/ERR1297816_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297816/ERR1297816_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297816/FAT_017-22-84-0_13s000114-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297816/FAT_017-22-84-0_13s000114-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882536	ERX1369149	ERR1297817	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297817/ERR1297817_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297817/ERR1297817_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297817/FAT_017-22-42-0_13s000068-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297817/FAT_017-22-42-0_13s000068-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882509	ERX1369150	ERR1297818	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297818/ERR1297818_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297818/ERR1297818_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297818/FAT_008-22-14-0_13s000062-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297818/FAT_008-22-14-0_13s000062-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882527	ERX1369151	ERR1297819	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297819/ERR1297819_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297819/ERR1297819_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297819/FAT_014-22-84-0_13s000107-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297819/FAT_014-22-84-0_13s000107-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882526	ERX1369152	ERR1297820	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297820/ERR1297820_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297820/ERR1297820_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297820/FAT_014-22-42-0_13s000046-2-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297820/FAT_014-22-42-0_13s000046-2-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882520	ERX1369153	ERR1297821	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297821/ERR1297821_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297821/ERR1297821_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297821/FAT_012-22-2-0_13s000099-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297821/FAT_012-22-2-0_13s000099-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882553	ERX1369154	ERR1297822	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297822/ERR1297822_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297822/ERR1297822_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297822/FAT_DON_11-22-0-4_13s000051-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297822/FAT_DON_11-22-0-4_13s000051-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882549	ERX1369155	ERR1297823	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297823/ERR1297823_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297823/ERR1297823_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297823/FAT_024-22-14-0_13s000034-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297823/FAT_024-22-14-0_13s000034-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882551	ERX1369156	ERR1297824	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297824/ERR1297824_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297824/ERR1297824_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297824/FAT_024-22-42-0_13s000044-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297824/FAT_024-22-42-0_13s000044-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882543	ERX1369157	ERR1297825	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297825/ERR1297825_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297825/ERR1297825_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297825/FAT_023-22-0-0_13s000047-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297825/FAT_023-22-0-0_13s000047-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882520	ERX1369158	ERR1297826	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297826/ERR1297826_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297826/ERR1297826_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297826/FAT_012-22-2-0_13s000099-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297826/FAT_012-22-2-0_13s000099-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882511	ERX1369159	ERR1297827	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297827/ERR1297827_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297827/ERR1297827_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297827/FAT_008-22-42-0_13s000031-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297827/FAT_008-22-42-0_13s000031-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
